"Category","Name","ID","Verbose ID","pValue",S100A2,TNFRSF6B,CDC42EP5,SLC34A2,SAA1,SAA2,PI3,MUC5B,LCN2,RARRES1,IGFBP5,BPIFA1,S100A16,KRT18,CXCL6,ABCA13,MUC5AC,AQP5,SERPINB3,PDZK1IP1,SERPINB4,CXCL17,CFB,AGR2,SFN,S100A14,ZG16B,MSMB,ASS1,SLPI
"GO: Cellular Component","high-density lipoprotein particle","GO:0034364","go-cellular-component_GO:0034364_high-density_lipoprotein_particle",0.00121561369896562,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO: Cellular Component","lipoprotein particle","GO:1990777","go-cellular-component_GO:1990777_lipoprotein_particle",0.0018950034915516598,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO: Cellular Component","plasma lipoprotein particle","GO:0034358","go-cellular-component_GO:0034358_plasma_lipoprotein_particle",0.0018950034915516598,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO: Cellular Component","protein-lipid complex","GO:0032994","go-cellular-component_GO:0032994_protein-lipid_complex",0.002153398405747116,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Ground-glass opacification","HP:0025179","human-phenotype_HP:0025179_Ground-glass_opacification",5.086616896981874E-6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Pulmonary opacity","HP:0031457","human-phenotype_HP:0031457_Pulmonary_opacity",5.775974072685507E-6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Pulmonary interstitial high-resolution computed tomography abnormality","HP:0025389","human-phenotype_HP:0025389_Pulmonary_interstitial_high-resolution_computed_...",7.334675772858389E-6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Abnormality of pulmonary circulation","HP:0030875","human-phenotype_HP:0030875_Abnormality_of_pulmonary_circulation",1.5773339420275254E-4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Abnormal subpleural morphology","HP:0031630","human-phenotype_HP:0031630_Abnormal_subpleural_morphology",2.907976642384117E-4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Crackles","HP:0030830","human-phenotype_HP:0030830_Crackles",6.374369513782128E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Abnormal liver morphology","HP:0410042","human-phenotype_HP:0410042_Abnormal_liver_morphology",0.0010040931776633215,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Human Phenotype","Exertional dyspnea","HP:0002875","human-phenotype_HP:0002875_Exertional_dyspnea",0.0011660503967293192,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Abnormal vascular physiology","HP:0030163","human-phenotype_HP:0030163_Abnormal_vascular_physiology",0.001194403366019859,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Abnormal pulmonary thoracic imaging finding","HP:0031983","human-phenotype_HP:0031983_Abnormal_pulmonary_thoracic_imaging_finding",0.0014401542676850407,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Pulmonary arterial hypertension","HP:0002092","human-phenotype_HP:0002092_Pulmonary_arterial_hypertension",0.0015491478128009687,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Abnormal pulmonary interstitial morphology","HP:0006530","human-phenotype_HP:0006530_Abnormal_pulmonary_interstitial_morphology",0.0015491478128009687,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Pre-capillary pulmonary hypertension","HP:0033578","human-phenotype_HP:0033578_Pre-capillary_pulmonary_hypertension",0.0015491478128009687,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Cough","HP:0012735","human-phenotype_HP:0012735_Cough",0.0015491478128009687,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Clubbing of fingers","HP:0100759","human-phenotype_HP:0100759_Clubbing_of_fingers",0.0015571971950764977,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Intraalveolar nodular calcifications","HP:0006514","human-phenotype_HP:0006514_Intraalveolar_nodular_calcifications",0.001572327044018571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Hilar lymph node enlargement","HP:0034388","human-phenotype_HP:0034388_Hilar_lymph_node_enlargement",0.001572327044018571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Increased circulating surfactant protein level","HP:0032094","human-phenotype_HP:0032094_Increased_circulating_surfactant_protein_level",0.001572327044018571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Reduced tissue argininosuccinate synthetase activity","HP:6000353","human-phenotype_HP:6000353_Reduced_tissue_argininosuccinate_synthetase_acti...",0.001572327044018571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Human Phenotype","Gonadal calcification","HP:0008703","human-phenotype_HP:0008703_Gonadal_calcification",0.001572327044018571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Increased level of propylene glycol in blood","HP:0410069","human-phenotype_HP:0410069_Increased_level_of_propylene_glycol_in_blood",0.001572327044018571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Subpleural interstitial thickening","HP:0025178","human-phenotype_HP:0025178_Subpleural_interstitial_thickening",0.001572327044018571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Elevated pulmonary artery pressure","HP:0004890","human-phenotype_HP:0004890_Elevated_pulmonary_artery_pressure",0.0015771930819001513,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Cirrhosis","HP:0001394","human-phenotype_HP:0001394_Cirrhosis",0.001663265284370805,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Human Phenotype","Abnormality of the pulmonary vasculature","HP:0004930","human-phenotype_HP:0004930_Abnormality_of_the_pulmonary_vasculature",0.00169993439051303,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Acute kidney injury","HP:0001919","human-phenotype_HP:0001919_Acute_kidney_injury",0.001805101336860521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Human Phenotype","Bronchiectasis","HP:0002110","human-phenotype_HP:0002110_Bronchiectasis",0.0019715950375751483,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Abnormal blood oxygen level","HP:0500165","human-phenotype_HP:0500165_Abnormal_blood_oxygen_level",0.0022574190817165538,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Hypoxemia","HP:0012418","human-phenotype_HP:0012418_Hypoxemia",0.0022574190817165538,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Abnormal blood gas level","HP:0012415","human-phenotype_HP:0012415_Abnormal_blood_gas_level",0.002758148715811672,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Abnormality of the liver","HP:0001392","human-phenotype_HP:0001392_Abnormality_of_the_liver",0.003118791528596631,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Human Phenotype","Oxygen desaturation on exertion","HP:0030874","human-phenotype_HP:0030874_Oxygen_desaturation_on_exertion",0.0031424904770092563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Stippled calcification in carpal bones","HP:0004241","human-phenotype_HP:0004241_Stippled_calcification_in_carpal_bones",0.0031424904770092563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Testicular microlithiasis","HP:0012215","human-phenotype_HP:0012215_Testicular_microlithiasis",0.0031424904770092563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Nonproductive cough","HP:0031246","human-phenotype_HP:0031246_Nonproductive_cough",0.0031424904770092563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Human Phenotype","Abnormal bronchus morphology","HP:0025426","human-phenotype_HP:0025426_Abnormal_bronchus_morphology",0.0035120380018386008,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Human Phenotype","Abnormality of urine homeostasis","HP:0003110","human-phenotype_HP:0003110_Abnormality_of_urine_homeostasis",0.0035492143680404854,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Human Phenotype","Systemic artery abnormality","HP:0002620","human-phenotype_HP:0002620_Systemic_artery_abnormality",0.003576291853100275,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mouse Phenotype","abnormal susceptibility to infection","MP:0001793","mouse-phenotype_MP:0001793_abnormal_susceptibility_to_infection",6.922616131845247E-6,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"Mouse Phenotype","abnormal response to infection","MP:0005025","mouse-phenotype_MP:0005025_abnormal_response_to_infection",1.0870218876442228E-5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"Mouse Phenotype","increased susceptibility to infection","MP:0002406","mouse-phenotype_MP:0002406_increased_susceptibility_to_infection",1.1229408083084154E-5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"Mouse Phenotype","abnormal response to antigen","MP:0020000","mouse-phenotype_MP:0020000_abnormal_response_to_antigen",1.2299072652801037E-5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"Mouse Phenotype","abnormal susceptibility to bacterial infection","MP:0020186","mouse-phenotype_MP:0020186_abnormal_susceptibility_to_bacterial_infection",1.9613725767575812E-5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Mouse Phenotype","decreased respiratory mucosa goblet cell number","MP:0010862","mouse-phenotype_MP:0010862_decreased_respiratory_mucosa_goblet_cell_number",2.6315710098175063E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Mouse Phenotype","abnormal airway responsiveness","MP:0002334","mouse-phenotype_MP:0002334_abnormal_airway_responsiveness",7.915588765269421E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"Mouse Phenotype","increased susceptibility to bacterial infection","MP:0002412","mouse-phenotype_MP:0002412_increased_susceptibility_to_bacterial_infection",8.14375239977236E-5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Mouse Phenotype","abnormal bronchial provocation","MP:0002330","mouse-phenotype_MP:0002330_abnormal_bronchial_provocation",8.391121018992509E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"Mouse Phenotype","abnormal inflammatory response","MP:0001845","mouse-phenotype_MP:0001845_abnormal_inflammatory_response",1.3415374379455942E-4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
"Mouse Phenotype","abnormal interleukin-1 alpha secretion","MP:0008653","mouse-phenotype_MP:0008653_abnormal_interleukin-1_alpha_secretion",2.0360857788479596E-4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mouse Phenotype","increased B cell proliferation","MP:0005154","mouse-phenotype_MP:0005154_increased_B_cell_proliferation",2.500764918188568E-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Mouse Phenotype","sepsis","MP:0005044","mouse-phenotype_MP:0005044_sepsis",3.5357726490483705E-4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mouse Phenotype","abnormal respiratory function","MP:0002327","mouse-phenotype_MP:0002327_abnormal_respiratory_function",3.914568628878268E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Mouse Phenotype","abnormal respiratory mucosa goblet cell morphology","MP:0002281","mouse-phenotype_MP:0002281_abnormal_respiratory_mucosa_goblet_cell_morphology",4.924728908009569E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Mouse Phenotype","decreased circulating protein level","MP:0014502","mouse-phenotype_MP:0014502_decreased_circulating_protein_level",7.184029089063553E-4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mouse Phenotype","decreased airway responsiveness","MP:0002335","mouse-phenotype_MP:0002335_decreased_airway_responsiveness",8.372970629001618E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Mouse Phenotype","abnormal induced morbidity/mortality","MP:0001657","mouse-phenotype_MP:0001657_abnormal_induced_morbidity/mortality",9.461381032503653E-4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Mouse Phenotype","abnormal susceptibility to infection induced morbidity/mortality","MP:0009785","mouse-phenotype_MP:0009785_abnormal_susceptibility_to_infection_induced_mor...",9.477203425864485E-4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Domain","S100_CABP","PS00303","domain_PS00303_S100_CABP",1.0657284820753494E-5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Domain","S_100","PF01023","domain_PF01023_S_100",1.0657284820753494E-5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Domain","S_100","SM01394","domain_SM01394_S_100",1.1923224765270773E-5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Domain","S100_Ca-bd_sub","IPR013787","domain_IPR013787_S100_Ca-bd_sub",1.1923224765270773E-5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Domain","S100/CaBP-9k_CS","IPR001751","domain_IPR001751_S100/CaBP-9k_CS",1.1923224765270773E-5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Domain","SAA","SM00197","domain_SM00197_SAA",1.493519579057085E-5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","SAA","PF00277","domain_PF00277_SAA",1.493519579057085E-5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","SAA","PS00992","domain_PS00992_SAA",1.493519579057085E-5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","Serum_amyloid_A","IPR000096","domain_IPR000096_Serum_amyloid_A",2.486711632605305E-5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","WxxW_domain","IPR025155","domain_IPR025155_WxxW_domain",3.726339996405203E-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","Mucin2_WxxW","PF13330","domain_PF13330_Mucin2_WxxW",3.726339996405203E-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","TIL","PF01826","domain_PF01826_TIL",1.6297863994543373E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","C8","PF08742","domain_PF08742_C8",1.6297863994543373E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","C8","SM00832","domain_SM00832_C8",1.9241875866519544E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","Unchr_dom_Cys-rich","IPR014853","domain_IPR014853_Unchr_dom_Cys-rich",1.9241875866519544E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","TIL_dom","IPR002919","domain_IPR002919_TIL_dom",2.242643735824313E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","Glyco_hormone_CN","IPR006208","domain_IPR006208_Glyco_hormone_CN",2.5850819816320374E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","Cys_knot","PF00007","domain_PF00007_Cys_knot",2.5850819816320374E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","VWFD","PS51233","domain_PS51233_VWFD",2.9514296172899725E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","VWD","SM00216","domain_SM00216_VWD",2.9514296172899725E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","WAP","SM00217","domain_SM00217_WAP",2.9514296172899725E-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Domain","VWF_type-D","IPR001846","domain_IPR001846_VWF_type-D",2.9514296172899725E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","WAP","PF00095","domain_PF00095_WAP",2.9514296172899725E-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Domain","VWD","PF00094","domain_PF00094_VWD",2.9514296172899725E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","-","4.10.75.10","domain_4.10.75.10_-",3.3416140945080456E-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Domain","SMALL_CYTOKINES_CXC","PS00471","domain_PS00471_SMALL_CYTOKINES_CXC",3.3416140945080456E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Domain","WAP","PS51390","domain_PS51390_WAP",3.3416140945080456E-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Domain","CTCK_1","PS01185","domain_PS01185_CTCK_1",3.7555630228775535E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","VWC_out","SM00215","domain_SM00215_VWC_out",4.1932041698202334E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","CT","SM00041","domain_SM00041_CT",5.647560955587128E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","WAP_dom","IPR008197","domain_IPR008197_WAP_dom",5.647560955587128E-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Domain","Cys_knot_C","IPR006207","domain_IPR006207_Cys_knot_C",7.312562415802877E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","CTCK_2","PS01225","domain_PS01225_CTCK_2",7.312562415802877E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","VWC","PF00093","domain_PF00093_VWC",9.18628365043769E-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","Serpin_CS","IPR023795","domain_IPR023795_Serpin_CS",0.0012005950409178562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Domain","Serpin_dom","IPR023796","domain_IPR023796_Serpin_dom",0.001518877801852493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Domain","VWFC_1","PS01208","domain_PS01208_VWFC_1",0.001518877801852493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","SERPIN","PS00284","domain_PS00284_SERPIN",0.001604070540188882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Domain","SERPIN","SM00093","domain_SM00093_SERPIN",0.001604070540188882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Domain","CXCL17","IPR029183","domain_IPR029183_CXCL17",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Domain","-","3.90.1260.10","domain_3.90.1260.10_-",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Domain","S100A14","IPR028493","domain_IPR028493_S100A14",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Domain","Na/Pi_transpt_2B","IPR029852","domain_IPR029852_Na/Pi_transpt_2B",0.0016062536810107773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","LCN2/LCN12","IPR003087","domain_IPR003087_LCN2/LCN12",0.0016062536810107773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","CXCL17","PF15211","domain_PF15211_CXCL17",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Domain","SVP_I","PS00313","domain_PS00313_SVP_I",0.0016062536810107773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","PDZK-int_prot1","IPR026628","domain_IPR026628_PDZK-int_prot1",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Domain","Arginosuc_synth","PF00764","domain_PF00764_Arginosuc_synth",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Domain","Trappin_transglut-bd_rpt","IPR019541","domain_IPR019541_Trappin_transglut-bd_rpt",0.0016062536810107773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","TAG1","IPR027261","domain_IPR027261_TAG1",0.0016062536810107773,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","ALP","IPR029712","domain_IPR029712_ALP",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Domain","SVP_I","IPR002098","domain_IPR002098_SVP_I",0.0016062536810107773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","Complement_B","IPR028341","domain_IPR028341_Complement_B",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Domain","IGFBP-5","IPR012213","domain_IPR012213_IGFBP-5",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","BPIFA1/Latherin","IPR032953","domain_IPR032953_BPIFA1/Latherin",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Domain","Aquaporin_5","IPR023276","domain_IPR023276_Aquaporin_5",0.0016062536810107773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
