Category,Name,ID,Verbose ID,pValue,RAD51,ESCO2,PKMYT1,H1-5,TYMS,SPC24,EXO1,H3C7,UHRF1,E2F1,CDT1,MND1,MCM10,CLSPN,H3C3,KIF15,RRM2,DSCC1,H3C8,H3C2,PCLAF,ASF1B,CDCA5,H2AC12,E2F8,RAD54L,DTL,FAM111B,SPC25,CDC45
Pathway,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,M27101,pathways_M27101_REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANS...,2.95491184324385E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,M27487,pathways_M27487_REACTOME_RHO_GTPASES_ACTIVATE_PKNS,3.21927708546834E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,MM15368,pathways_MM15368_REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,3.34911787153671E-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_RHO_GTPASE_EFFECTORS,M27080,pathways_M27080_REACTOME_RHO_GTPASE_EFFECTORS,3.39895629918914E-05,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Pathway,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,M27792,pathways_M27792_REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAK...,3.64781597265868E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,M9694,pathways_M9694_REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,3.67913324478191E-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,KEGG_MEDICUS_REFERENCE_COHESIN_ACETYLATION,M49003,pathways_M49003_KEGG_MEDICUS_REFERENCE_COHESIN_ACETYLATION,3.79049701326966E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pathway,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,M48262,pathways_M48262_REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_...,3.79952733311267E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,M27826,pathways_M27826_REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,4.02981545384591E-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,MM14687,pathways_MM14687_REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLIC...,4.79553073944658E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,M29829,pathways_M29829_REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,4.99438857829285E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,M27425,pathways_M27425_REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_...,5.18511176961869E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,M11153,pathways_M11153_REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLIC...,5.21173064708667E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,M27458,pathways_M27458_REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,5.38110770380918E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,M48260,pathways_M48260_REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_...,5.58246625572776E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,M27426,pathways_M27426_REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_...,5.78927783021975E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_AMYLOID_FIBER_FORMATION,M27958,pathways_M27958_REACTOME_AMYLOID_FIBER_FORMATION,6.21962428240521E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,M27696,pathways_M27696_REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,6.21962428240521E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,M27187,pathways_M27187_REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTY...,6.44334257030101E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP,M48334,pathways_M48334_WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP,6.67288069014652E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,WP_DNA_REPLICATION,M39335,pathways_M39335_WP_DNA_REPLICATION,7.6491909818136E-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,M29689,pathways_M29689_REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HIN...,9.3090489905197E-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_SIGNALING_BY_NOTCH,M10189,pathways_M10189_REACTOME_SIGNALING_BY_NOTCH,1.09963123634015E-04,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,M27795,pathways_M27795_REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_...,1.1557422738531E-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,MM15146,pathways_MM15146_REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,1.19080784355711E-04,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,M27131,pathways_M27131_REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,1.27805978638458E-04,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_GENE_SILENCING_BY_RNA,M715,pathways_M715_REACTOME_GENE_SILENCING_BY_RNA,1.54212385079285E-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_MITOTIC_PROPHASE,M27660,pathways_M27660_REACTOME_MITOTIC_PROPHASE,1.67432534959803E-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,M48257,pathways_M48257_REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,1.67432534959803E-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM,M39598,pathways_M39598_WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPO...,1.71810589821387E-04,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_CHROMATIN_MODIFYING_ENZYMES,M29619,pathways_M29619_REACTOME_CHROMATIN_MODIFYING_ENZYMES,1.76066939836634E-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Pathway,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,M27888,pathways_M27888_REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,2.01448014465404E-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,M27177,pathways_M27177_REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHES...,2.06944654957451E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pathway,REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,MM14891,pathways_MM14891_REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHES...,2.06944654957451E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pathway,WP_G1_TO_S_CELL_CYCLE_CONTROL,MM15912,pathways_MM15912_WP_G1_TO_S_CELL_CYCLE_CONTROL,2.33823471144984E-04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX,M47887,pathways_M47887_KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_ND...,2.48028475227313E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pathway,KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE,M47891,pathways_M47891_KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINE...,2.48028475227313E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pathway,REACTOME_DNA_REPAIR,MM15433,pathways_MM15433_REACTOME_DNA_REPAIR,2.81828189319959E-04,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Pathway,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,M27635,pathways_M27635_REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_I...,3.41138967028768E-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pathway,WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS,M39841,pathways_M39841_WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS,3.93138415683354E-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,PID_E2F_PATHWAY,M40,pathways_M40_PID_E2F_PATHWAY,3.97690920024408E-04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_DNA_REPAIR,M15434,pathways_M15434_REACTOME_DNA_REPAIR,4.42352605264636E-04,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Pathway,KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE,M47885,pathways_M47885_KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER...,6.37114990187589E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pathway,WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES,M39765,pathways_M39765_WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES,7.07036496570615E-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_ESR_MEDIATED_SIGNALING,M27794,pathways_M27794_REACTOME_ESR_MEDIATED_SIGNALING,8.80627377599648E-04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_DNA_REPLICATION_PRE_INITIATION,MM15369,pathways_MM15369_REACTOME_DNA_REPLICATION_PRE_INITIATION,9.13190351867029E-04,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING,M47857,pathways_M47857_KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING,0.001022030677952690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,M734,pathways_M734_REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,0.0010289506310659700,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
Pathway,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,M27099,pathways_M27099_REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_...,0.0010901776316363800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_G1_S_TRANSITION,MM15376,pathways_MM15376_REACTOME_G1_S_TRANSITION,0.0011174597320778000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,M27786,pathways_M27786_REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.001161153981383830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,MM15297,pathways_MM15297_REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHA...,0.001200526768624430,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,M27586,pathways_M27586_REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH...,0.0012949783396645200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,M47858,pathways_M47858_KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,0.0012949783396645200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,KEGG_HOMOLOGOUS_RECOMBINATION,M11675,pathways_M11675_KEGG_HOMOLOGOUS_RECOMBINATION,0.0013928814130954600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pathway,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,M27408,pathways_M27408_REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TR...,0.001494222896954780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,MM15158,pathways_MM15158_REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TR...,0.001494222896954780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HOMOLOGY_DIRECTED_REPAIR,MM15294,pathways_MM15294_REACTOME_HOMOLOGY_DIRECTED_REPAIR,0.0015307684900301900,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION,M47859,pathways_M47859_KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELON...,0.001598989734494220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,WP_CELL_CYCLE,M39650,pathways_M39650_WP_CELL_CYCLE,0.001687157510920270,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,KEGG_CELL_CYCLE,M7963,pathways_M7963_KEGG_CELL_CYCLE,0.0018962842537501700,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,REACTOME_DNA_REPLICATION,MM15380,pathways_MM15380_REACTOME_DNA_REPLICATION,0.0018962842537501700,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pathway,WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA,M39800,pathways_M39800_WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIF...,0.001933712327879770,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pathway,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,M47842,pathways_M47842_KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,0.001933712327879770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pathway,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,M27181,pathways_M27181_REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.0019842644247791500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Pathway,WP_FLUOROPYRIMIDINE_ACTIVITY,M39612,pathways_M39612_WP_FLUOROPYRIMIDINE_ACTIVITY,0.002052050713707910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME,M42555,pathways_M42555_WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME,0.002052050713707910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pathway,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,MM14894,pathways_MM14894_REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.0020747577384444500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Pathway,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,MM15293,pathways_MM15293_REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,0.0021737496945918400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,MM15281,pathways_MM15281_REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,0.0022987964232498100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,M27583,pathways_M27583_REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,0.0024271780870660100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,M27568,pathways_M27568_REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,0.0024271780870660100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,M41838,pathways_M41838_REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_A...,0.002492881372730450,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Pathway,REACTOME_HOMOLOGY_DIRECTED_REPAIR,M27584,pathways_M27584_REACTOME_HOMOLOGY_DIRECTED_REPAIR,0.002618517451644790,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,M27869,pathways_M27869_REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0.002620322913555940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,PID_ATR_PATHWAY,M46,pathways_M46_PID_ATR_PATHWAY,0.0026938951423483300,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_S_PHASE,MM15378,pathways_MM15378_REACTOME_S_PHASE,0.002948934054690900,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pathway,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,MM15292,pathways_MM15292_REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,0.002948934054690900,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,M27588,pathways_M27588_REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHA...,0.003266788545533590,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,PID_PLK1_PATHWAY,M129,pathways_M129_PID_PLK1_PATHWAY,0.003730588103758180,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_SIGNALING_BY_WNT,M7847,pathways_M7847_REACTOME_SIGNALING_BY_WNT,0.0038729326900367700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_DNA_DAMAGE_BYPASS,M27698,pathways_M27698_REACTOME_DNA_DAMAGE_BYPASS,0.004055852132679610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Pathway,REACTOME_DNA_DAMAGE_BYPASS,MM15432,pathways_MM15432_REACTOME_DNA_DAMAGE_BYPASS,0.004055852132679610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Pathway,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,M27614,pathways_M27614_REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CY...,0.004223266133636260,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pathway,REACTOME_APOPTOTIC_EXECUTION_PHASE,MM15448,pathways_MM15448_REACTOME_APOPTOTIC_EXECUTION_PHASE,0.004223266133636260,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,M27582,pathways_M27582_REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,0.004523008052934340,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_DISEASES_OF_DNA_REPAIR,M29854,pathways_M29854_REACTOME_DISEASES_OF_DNA_REPAIR,0.004567596260916720,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,REACTOME_APOPTOTIC_EXECUTION_PHASE,M2341,pathways_M2341_REACTOME_APOPTOTIC_EXECUTION_PHASE,0.0047444877488171500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathway,WP_PRIMARY_OVARIAN_INSUFFICIENCY,M48058,pathways_M48058_WP_PRIMARY_OVARIAN_INSUFFICIENCY,0.004826225978574840,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
